canonical_smiles,molecule_chembl_id,standard_units,standard_value,units,value
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,CHEMBL107,nM,7800.0,uM,7.8
CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,CHEMBL553025,nM,2000.0,uM,2.0
COc1ccc2c(c1)CCCN2c1nc(NCCCO)nc2ccccc12,CHEMBL3604200,nM,850.0,uM,0.85
COc1ccc2c(c1)CCCN2c1nc(NC2CC2)nc2ccccc12,CHEMBL3604201,nM,1300.0,uM,1.3
COc1ccc2c(c1)CCCN2c1nc(NC2CCCC2)nc2ccccc12,CHEMBL3604202,nM,5700.0,uM,5.7
COc1ccc2c(c1)CCCN2c1ncnc2ccccc12,CHEMBL3604205,nM,1300.0,uM,1.3
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,1200.0,uM,1.2
COc1ccc2c(c1)CCCN2c1nccc2ccccc12,CHEMBL3604209,nM,2600.0,uM,2.6
COc1ccc2c(c1)CCCN2c1cncc2ccccc12,CHEMBL3604210,nM,3300.0,uM,3.3
COc1ccc2c(c1)CCCN2c1cccc2cccnc12,CHEMBL3604212,nM,20000.0,uM,20.0
COc1cc(/C=C/C(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)ccc1OCc1cn(CCN2C(=O)C(=O)c3ccccc32)nn1,CHEMBL3629554,nM,2360.0,uM,2.36
COc1ccc(/C=C/C(=O)/C=C/c2ccc(OCc3cn(CCN4C(=O)C(=O)c5ccccc54)nn3)c(OC)c2)cc1OC,CHEMBL3629555,nM,3970.0,uM,3.97
COc1ccc(/C=C/C(=O)/C=C/c2ccc(OCc3cn(CCN4C(=O)C(=O)c5ccccc54)nn3)c(OC)c2)cc1,CHEMBL3629556,nM,5410.0,uM,5.41
COc1cc(/C=C/C(=O)/C=C/c2cccc3ccccc23)ccc1OCc1cn(CCN2C(=O)C(=O)c3ccccc32)nn1,CHEMBL3629633,nM,7160.0,uM,7.16
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,1200.0,uM,1.2
COc1ccc(-c2sccc2-c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL3740935,nM,9760.0,uM,9.76
COc1ccc(-c2ccsc2-c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL3740589,nM,5010.0,uM,5.01
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,920.0,uM,0.92
COc1ccc(/C=C2\Cc3c(cc(OC)c(OC)c3OC)C2=O)cc1O,CHEMBL3740269,nM,7560.0,uM,7.56
COc1ccc(/C=C2\Cc3c(cc(OC)c(OC)c3OC)C2=O)cc1,CHEMBL3740714,nM,9620.0,uM,9.62
COc1ccc(/C=C2\Cc3c(cc(OC)c(OC)c3OC)C2=O)cc1F,CHEMBL3740121,nM,8920.0,uM,8.92
COc1ccc(/C=C2\Cc3c(cc(OC)c(OC)c3OC)C2=O)cc1Br,CHEMBL3742316,nM,9050.0,uM,9.05
COc1ccc(/C=C2\Cc3c(cc(OC)c(OC)c3OC)C2=O)cc1N,CHEMBL3741225,nM,8640.0,uM,8.64
COc1cc(/C=C/C(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)ccc1OCc1cn(CCOc2cc(=O)oc3ccccc23)nn1,CHEMBL3799494,nM,1550.0,uM,1.55
COc1ccc(/C=C/C(=O)/C=C/c2ccc(OCc3cn(CCOc4cc(=O)oc5ccccc45)nn3)c(OC)c2)cc1OC,CHEMBL3797389,nM,2880.0,uM,2.88
COc1cc(/C=C/C(=O)/C=C/c2cccc3ccccc23)ccc1OCc1cn(CCOc2cc(=O)oc3ccccc23)nn1,CHEMBL3800149,nM,7650.0,uM,7.65
COc1cc2nc3occc3c(OC)c2cc1OC,CHEMBL278779,nM,820.0,uM,0.82
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,1020.0,uM,1.02
COc1ccc(-c2sc3cc(OC)ccc3c2Oc2cc(OC)c(OC)c(OC)c2)cc1,CHEMBL4174627,nM,880.0,uM,0.88
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,2100.0,uM,2.1
COc1ccc(-c2sc3cc4c(cc3c2C(=O)c2cc(OC)c(OC)c(OC)c2)OCO4)cc1O,CHEMBL4170134,nM,40000.0,uM,40.0
COc1ccc(-c2sc3cc(OC)ccc3c2C(=O)c2cc(OC)c(OC)c(OC)c2)cc1,CHEMBL273425,nM,40000.0,uM,40.0
COc1ccc2c(C(=O)c3cc(OC)c(OC)c(OC)c3)c(-c3ccc(OC)c(O)c3)sc2c1,CHEMBL310038,nM,3500.0,uM,3.5
COc1ccc2c(C(O)c3ccc(OC)c(O)c3)c(-c3cc(OC)c(OC)c(OC)c3)sc2c1,CHEMBL307624,nM,6100.0,uM,6.1
N#C/C(=C\c1ccc(Br)cc1)n1nnc2ncccc21,CHEMBL4174684,nM,17200.0,uM,17.2
Cc1ccc(/C=C(\C#N)n2nnc3ncccc32)cc1,CHEMBL4163335,nM,23900.0,uM,23.9
COc1ccc(/C=C(\C#N)n2nnc3ncccc32)cc1,CHEMBL4171238,nM,30000.0,uM,30.0
N#C/C(=C\c1ccc2ccccc2c1)n1nnc2ncccc21,CHEMBL4159962,nM,30000.0,uM,30.0
COc1cc(/C=C(\C#N)n2nnc3ncccc32)cc(OC)c1OC,CHEMBL4167882,nM,30000.0,uM,30.0
Cc1ccc(/C=C(\C#N)n2nc3cccnc3n2)cc1,CHEMBL4175091,nM,30000.0,uM,30.0
COc1ccc(/C=C(\C#N)n2nc3cccnc3n2)cc1,CHEMBL4164453,nM,30000.0,uM,30.0
Cc1ccc(/C=C(\C#N)n2nnc3cccnc32)cc1,CHEMBL4171645,nM,30000.0,uM,30.0
COc1ccc(/C=C(\C#N)n2nnc3cccnc32)cc1,CHEMBL4161042,nM,30000.0,uM,30.0
N#C/C(=C\c1ccc(Br)cc1)n1nnc2cnccc21,CHEMBL4174066,nM,29100.0,uM,29.1
Cc1ccc(/C=C(\C#N)n2nnc3cnccc32)cc1,CHEMBL4166148,nM,30000.0,uM,30.0
COc1ccc(/C=C(\C#N)n2nnc3cnccc32)cc1,CHEMBL4177429,nM,30000.0,uM,30.0
N#C/C(=C\c1ccc2ccccc2c1)n1nnc2cnccc21,CHEMBL4169577,nM,30000.0,uM,30.0
Cc1ccc(/C=C(\C#N)n2nc3ccncc3n2)cc1,CHEMBL4167247,nM,30000.0,uM,30.0
COc1ccc(/C=C(\C#N)n2nc3ccncc3n2)cc1,CHEMBL4159334,nM,30000.0,uM,30.0
Cc1ccc(/C=C(\C#N)n2nnc3ccncc32)cc1,CHEMBL4170633,nM,30000.0,uM,30.0
COc1ccc(/C=C(\C#N)n2nnc3ccncc32)cc1,CHEMBL4162707,nM,30000.0,uM,30.0
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,CHEMBL107,nM,1320.0,uM,1.32
COC(=O)Nc1nc2cc(C(=O)c3cccs3)ccc2[nH]1,CHEMBL9514,nM,810.0,uM,0.81
COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC,CHEMBL61,nM,260.0,uM,0.26
CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1.O=S(=O)(O)O,CHEMBL376464,nM,150.0,uM,0.15
COc1ccc(N(C)C2=CC(=O)C(=O)c3ccccc32)cc1F,CHEMBL4242425,nM,4978.0,uM,4.978
COC(=O)c1ccc2c(c1)NC(=O)CN2C(=O)c1cc(OC)c(OC)c(OC)c1,CHEMBL4287348,nM,3970.0,uM,3.97
COC1=CC(=O)N(C(=O)[C@@H](OC(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C(=O)[C@H](C(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C)C(C)C)C(C)C)[C@H]1Cc1ccccc1,CHEMBL35769,nM,23000.0,uM,23.0
CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)c1nccs1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C)C(C)C,CHEMBL39541,nM,1200.0,uM,1.2
O=C(/C=C\Nc1ccc2ncccc2c1)c1c(-c2ccccc2)nc2ccccn12,CHEMBL4290717,nM,1820.0,uM,1.82
O=C(/C=C\Nc1ccc(Br)cc1)c1c(-c2ccc(Cl)cc2)nc2ccccn12,CHEMBL4293707,nM,1930.0,uM,1.93
COC(=O)Nc1nc2cc(C(=O)c3cccs3)ccc2[nH]1,CHEMBL9514,nM,1980.0,uM,1.98
COc1ccc(N2C(=O)CSC2c2cc(OC)c(OC)c(OC)c2)cc1,CHEMBL1969257,nM,2120.0,uM,2.12
CCOc1ccc(-c2cc(C)nn2-c2cc(OC)c(OC)c(OC)c2)cc1Cl,CHEMBL4283677,nM,1700.0,uM,1.7
COc1cc(Sc2c[nH]c3ccc(-c4ccco4)cc23)cc(OC)c1OC,CHEMBL4293951,nM,870.0,uM,0.87
COc1cc(Sc2c[nH]c3ccc(-c4ccoc4)cc23)cc(OC)c1OC,CHEMBL4277741,nM,1800.0,uM,1.8
COc1cc(Sc2c[nH]c3ccc(-c4cccs4)cc23)cc(OC)c1OC,CHEMBL4285681,nM,1300.0,uM,1.3
COc1cc(Sc2c[nH]c3ccc(-c4ccsc4)cc23)cc(OC)c1OC,CHEMBL4292866,nM,1700.0,uM,1.7
COc1cc(Sc2c[nH]c3cc(-c4ccco4)ccc23)cc(OC)c1OC,CHEMBL4282273,nM,590.0,uM,0.59
COc1cc(C(=O)c2c[nH]c3cc(-c4ccco4)ccc23)cc(OC)c1OC,CHEMBL4294343,nM,760.0,uM,0.76
COc1cc(Sc2c[nH]c3cc(-c4ccoc4)ccc23)cc(OC)c1OC,CHEMBL4283773,nM,2300.0,uM,2.3
COc1cc(C(=O)c2c[nH]c3cc(-c4ccoc4)ccc23)cc(OC)c1OC,CHEMBL4283098,nM,610.0,uM,0.61
COc1cc(Sc2c[nH]c3cc(-c4cccs4)ccc23)cc(OC)c1OC,CHEMBL4293692,nM,470.0,uM,0.47
COc1cc(C(=O)c2c[nH]c3cc(-c4cccs4)ccc23)cc(OC)c1OC,CHEMBL4286471,nM,380.0,uM,0.38
COc1cc(Sc2c[nH]c3cc(-c4ccsc4)ccc23)cc(OC)c1OC,CHEMBL4278554,nM,580.0,uM,0.58
COc1cc(C(=O)c2c[nH]c3cc(-c4ccsc4)ccc23)cc(OC)c1OC,CHEMBL4289894,nM,600.0,uM,0.6
COc1cc(Sc2c[nH]c3c(-c4ccco4)cccc23)cc(OC)c1OC,CHEMBL4282021,nM,640.0,uM,0.64
COc1cc(C(=O)c2c[nH]c3c(-c4ccco4)cccc23)cc(OC)c1OC,CHEMBL4293279,nM,1900.0,uM,1.9
COc1cc(Sc2c[nH]c3c(-c4ccoc4)cccc23)cc(OC)c1OC,CHEMBL4285451,nM,1300.0,uM,1.3
COc1cc(C(=O)c2c[nH]c3c(-c4ccoc4)cccc23)cc(OC)c1OC,CHEMBL4287959,nM,3000.0,uM,3.0
COc1cc(Sc2c[nH]c3c(-c4cccs4)cccc23)cc(OC)c1OC,CHEMBL4280053,nM,570.0,uM,0.57
COc1cc(C(=O)c2c[nH]c3c(-c4cccs4)cccc23)cc(OC)c1OC,CHEMBL4280361,nM,2600.0,uM,2.6
COc1cc(Sc2c[nH]c3c(-c4ccsc4)cccc23)cc(OC)c1OC,CHEMBL4288263,nM,1300.0,uM,1.3
COc1cc(C(=O)c2c[nH]c3c(-c4ccsc4)cccc23)cc(OC)c1OC,CHEMBL4283824,nM,6200.0,uM,6.2
COc1cc(Sc2c(-c3cccs3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL1940258,nM,740.0,uM,0.74
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,CHEMBL107,nM,3200.0,uM,3.2
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,1000.0,uM,1.0
COc1ccc(CN(C(=O)CSc2nc3ccccc3o2)c2cc(OC)c(OC)c(OC)c2)cc1,CHEMBL4278800,nM,3350.0,uM,3.35
Cc1ccc(S(=O)(=O)NCc2cn(Cc3cccc(Oc4ccccc4)c3)nn2)cc1,CHEMBL4285465,nM,2410.0,uM,2.41
C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)O1,CHEMBL94657,nM,3.5,nM,3.5
O=C1c2ccccc2C(=Cc2cccc(O)c2)c2ccccc21,CHEMBL4278637,nM,10000.0,uM,10.0
O=C(/C=C/c1ccccc1)c1ccccc1,CHEMBL7976,nM,620000.0,mmol/L,0.62
CCc1ccc(NC(=O)CSc2nnc(-c3cc(OC)c(OC)c(OC)c3)[nH]2)cc1,CHEMBL4441273,,,,
COc1cc(-c2nnc(SCC(=O)Nc3ccc(C)c(C)c3)n2N)cc(OC)c1OC,CHEMBL4459195,,,,
COc1cc(-c2nnc(SCC(=O)Nc3ccc(C)cc3)n2N)cc(OC)c1OC,CHEMBL3823710,nM,5900.0,uM,5.9
COc1ccc(NC(=O)CSc2nnc(-c3cc(OC)c(OC)c(OC)c3)n2N)cc1,CHEMBL4441081,,,,
COc1cc(-c2nnc(SCC(=O)Nc3cccc(C)c3)n2N)cc(OC)c1OC,CHEMBL4466661,,,,
CCc1ccc(NC(=O)CSc2nnc(-c3cc(OC)c(OC)c(OC)c3)n2N)cc1,CHEMBL4558122,,,,
CCCc1ccc(NC(=O)CSc2nnc(-c3cc(OC)c(OC)c(OC)c3)n2N)cc1,CHEMBL4519984,,,,
COc1ccccc1NC(=O)CSc1nnc(-c2cc(OC)c(OC)c(OC)c2)n1N,CHEMBL4471603,,,,
COc1cc(-c2nnc(SCC(=O)N(C)c3ccc(C)cc3)n2N)cc(OC)c1OC,CHEMBL4518036,,,,
COc1cc(-c2nnc(SCC(=O)Nc3ccc(C)cc3)n2-n2cccc2)cc(OC)c1OC,CHEMBL4559483,,,,
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,4220.0,uM,4.22
COc1cc(C(=O)c2cn(-c3ccccc3C)cc2-c2ccccc2)cc(OC)c1OC,CHEMBL4577759,nM,20000.0,uM,20.0
COc1cc(C(=O)c2cn(-c3ccccc3Cl)cc2-c2ccccc2)cc(OC)c1OC,CHEMBL4435202,nM,20000.0,uM,20.0
COc1cc(C(=O)c2cn(-c3ccccc3[N+](=O)[O-])cc2-c2ccccc2)cc(OC)c1OC,CHEMBL4472034,nM,20000.0,uM,20.0
COc1cc(C(=O)c2cn(-c3ccccc3N)cc2-c2ccccc2)cc(OC)c1OC,CHEMBL4586434,nM,20000.0,uM,20.0
COc1ccccc1-n1cc(C(=O)c2cc(OC)c(OC)c(OC)c2)c(-c2ccccc2)c1,CHEMBL4538271,nM,1300.0,uM,1.3
COc1cc(C(=O)c2cn(-c3cccc(Cl)c3)cc2-c2ccccc2)cc(OC)c1OC,CHEMBL4468863,nM,2100.0,uM,2.1
COc1cc(C(=O)c2cn(-c3cccc(Br)c3)cc2-c2ccccc2)cc(OC)c1OC,CHEMBL4461003,nM,1900.0,uM,1.9
COc1cc(C(=O)c2cn(-c3cccc([N+](=O)[O-])c3)cc2-c2ccccc2)cc(OC)c1OC,CHEMBL4465355,nM,20000.0,uM,20.0
COc1cccc(-n2cc(C(=O)c3cc(OC)c(OC)c(OC)c3)c(-c3ccccc3)c2)c1,CHEMBL4451655,nM,1600.0,uM,1.6
COc1cc(C(=O)c2cn(-c3ccc(Cl)cc3)cc2-c2ccccc2)cc(OC)c1OC,CHEMBL4546033,nM,1700.0,uM,1.7
COc1cc(C(=O)c2cn(-c3ccc(Br)cc3)cc2-c2ccccc2)cc(OC)c1OC,CHEMBL4444918,nM,660.0,uM,0.66
COc1cc(C(=O)c2cn(-c3ccc([N+](=O)[O-])cc3)cc2-c2ccccc2)cc(OC)c1OC,CHEMBL4474082,nM,3300.0,uM,3.3
COc1cc(C(=O)c2cn(-c3ccc(N)cc3)cc2-c2ccccc2)cc(OC)c1OC,CHEMBL4535671,nM,1600.0,uM,1.6
COc1ccc(-n2cc(C(=O)c3cc(OC)c(OC)c(OC)c3)c(-c3ccccc3)c2)cc1,CHEMBL4562859,nM,960.0,uM,0.96
COc1cc(C(=O)c2cn(-c3cc(OC)c(OC)c(OC)c3)cc2-c2ccccc2)cc(OC)c1OC,CHEMBL4458015,nM,20000.0,uM,20.0
COc1cc(C(=O)c2cn(-c3ccccc3)cc2-c2ccccc2C)cc(OC)c1OC,CHEMBL4549410,nM,790.0,uM,0.79
COc1cc(C(=O)c2cn(-c3ccccc3)cc2-c2ccccc2Cl)cc(OC)c1OC,CHEMBL4519773,nM,630.0,uM,0.63
COc1cc(C(=O)c2cn(-c3ccccc3)cc2-c2cccc(Cl)c2)cc(OC)c1OC,CHEMBL4539048,nM,2300.0,uM,2.3
COc1cc(C(=O)c2cn(-c3ccccc3)cc2-c2ccc(Cl)cc2)cc(OC)c1OC,CHEMBL4580200,nM,1200.0,uM,1.2
COc1cc(C(=O)c2cn(-c3ccccc3)cc2-c2ccccc2Br)cc(OC)c1OC,CHEMBL4555531,nM,670.0,uM,0.67
COc1cc(C(=O)c2cn(-c3ccccc3)cc2-c2cccc(Br)c2)cc(OC)c1OC,CHEMBL4519280,nM,20000.0,uM,20.0
COc1cc(C(=O)c2cn(-c3ccccc3)cc2-c2ccc(Br)cc2)cc(OC)c1OC,CHEMBL4547968,nM,770.0,uM,0.77
COc1cc(C(=O)c2cn(-c3ccccc3)cc2-c2ccccc2[N+](=O)[O-])cc(OC)c1OC,CHEMBL4438426,nM,730.0,uM,0.73
COc1cc(C(=O)c2cn(-c3ccccc3)cc2-c2cccc([N+](=O)[O-])c2)cc(OC)c1OC,CHEMBL4527126,nM,940.0,uM,0.94
COc1cc(C(=O)c2cn(-c3ccccc3)cc2-c2ccc([N+](=O)[O-])cc2)cc(OC)c1OC,CHEMBL4563844,nM,20000.0,uM,20.0
COc1ccccc1-c1cn(-c2ccccc2)cc1C(=O)c1cc(OC)c(OC)c(OC)c1,CHEMBL4471770,nM,550.0,uM,0.55
COc1cccc(-c2cn(-c3ccccc3)cc2C(=O)c2cc(OC)c(OC)c(OC)c2)c1,CHEMBL4475841,nM,450.0,uM,0.45
COc1ccc(-c2cn(-c3ccccc3)cc2C(=O)c2cc(OC)c(OC)c(OC)c2)cc1,CHEMBL4516294,nM,480.0,uM,0.48
COc1ccc(Br)cc1-c1cn(-c2ccccc2)cc1C(=O)c1cc(OC)c(OC)c(OC)c1,CHEMBL4474169,nM,20000.0,uM,20.0
COc1cc(C(=O)c2cn(-c3ccccc3)cc2-c2cc(F)ccc2F)cc(OC)c1OC,CHEMBL4570431,nM,1300.0,uM,1.3
COc1cc(C(=O)c2cn(-c3ccccc3)cc2-c2c(F)cc(F)cc2F)cc(OC)c1OC,CHEMBL4577436,nM,510.0,uM,0.51
COc1cc(C(=O)c2cn(-c3ccccc3)cc2/C=C/c2ccccc2)cc(OC)c1OC,CHEMBL4440994,nM,20000.0,uM,20.0
COc1cc(C(=O)c2cn(-c3cccc(C)c3)cc2-c2ccccc2F)cc(OC)c1OC,CHEMBL4567934,nM,790.0,uM,0.79
COc1cc(C(=O)c2cn(-c3cccc(C)c3)cc2-c2ccccc2Cl)cc(OC)c1OC,CHEMBL4586221,nM,710.0,uM,0.71
COc1cc(C(=O)c2cn(-c3cccc(C)c3)cc2-c2ccccc2[N+](=O)[O-])cc(OC)c1OC,CHEMBL4460943,nM,1200.0,uM,1.2
COc1cc(C(=O)c2cn(-c3cccc(C)c3)cc2-c2cccc([N+](=O)[O-])c2)cc(OC)c1OC,CHEMBL4563256,nM,20000.0,uM,20.0
COc1cc(C(=O)c2cn(-c3cccc(C)c3)cc2-c2ccc([N+](=O)[O-])cc2)cc(OC)c1OC,CHEMBL4571671,nM,20000.0,uM,20.0
COc1cc(C(=O)c2cn(-c3cccc(C)c3)cc2-c2cccc(N)c2)cc(OC)c1OC,CHEMBL4571506,nM,910.0,uM,0.91
COc1cc(C(=O)c2cn(-c3cccc(C)c3)cc2-c2ccc(N)cc2)cc(OC)c1OC,CHEMBL4545705,nM,330.0,uM,0.33
COc1cc(C(=O)c2cn(-c3cccc(F)c3)cc2-c2ccccc2[N+](=O)[O-])cc(OC)c1OC,CHEMBL4524735,nM,1100.0,uM,1.1
COc1cc(C(=O)c2cn(-c3cccc(N)c3)cc2-c2ccccc2F)cc(OC)c1OC,CHEMBL4444616,nM,500.0,uM,0.5
COc1cc(C(=O)c2cn(-c3cccc(N)c3)cc2-c2ccccc2Cl)cc(OC)c1OC,CHEMBL4464133,nM,630.0,uM,0.63
COc1cc(C(=O)c2cn(-c3cccc(N)c3)cc2-c2ccccc2[N+](=O)[O-])cc(OC)c1OC,CHEMBL4543075,nM,710.0,uM,0.71
COc1cc(C(=O)c2cn(-c3cccc(N)c3)cc2-c2cccc([N+](=O)[O-])c2)cc(OC)c1OC,CHEMBL4520914,nM,1700.0,uM,1.7
COc1cc(C(=O)c2cn(-c3cccc(N)c3)cc2-c2ccc([N+](=O)[O-])cc2)cc(OC)c1OC,CHEMBL4439584,nM,780.0,uM,0.78
COc1cc(C(=O)c2cn(-c3cccc(N)c3)cc2-c2cccc(N)c2)cc(OC)c1OC,CHEMBL4469894,nM,880.0,uM,0.88
COc1cc(C(=O)c2cn(-c3cccc(N)c3)cc2-c2ccc(N)cc2)cc(OC)c1OC,CHEMBL4559506,nM,470.0,uM,0.47
COc1cc(C(=O)c2cn(-c3ccc(C)cc3)cc2-c2ccccc2F)cc(OC)c1OC,CHEMBL4445457,nM,780.0,uM,0.78
COc1cc(C(=O)c2cn(-c3ccc(C)cc3)cc2-c2ccccc2Cl)cc(OC)c1OC,CHEMBL4526074,nM,480.0,uM,0.48
COc1cc(C(=O)c2cn(-c3ccc(C)cc3)cc2-c2ccccc2[N+](=O)[O-])cc(OC)c1OC,CHEMBL4528049,nM,610.0,uM,0.61
COc1cc(C(=O)c2cn(-c3ccc(C)cc3)cc2-c2cccc([N+](=O)[O-])c2)cc(OC)c1OC,CHEMBL4464333,nM,710.0,uM,0.71
COc1cc(C(=O)c2cn(-c3ccc(C)cc3)cc2-c2ccc([N+](=O)[O-])cc2)cc(OC)c1OC,CHEMBL4549053,nM,650.0,uM,0.65
COc1cc(C(=O)c2cn(-c3ccc(C)cc3)cc2-c2cccc(N)c2)cc(OC)c1OC,CHEMBL4566171,nM,420.0,uM,0.42
COc1cc(C(=O)c2cn(-c3ccc(C)cc3)cc2-c2ccc(N)cc2)cc(OC)c1OC,CHEMBL4585046,nM,360.0,uM,0.36
COc1cc(C(=O)c2cn(-c3ccc(F)cc3)cc2-c2ccccc2F)cc(OC)c1OC,CHEMBL4520006,nM,660.0,uM,0.66
COc1cc(C(=O)c2cn(-c3ccc(F)cc3)cc2-c2ccccc2Cl)cc(OC)c1OC,CHEMBL4549567,nM,510.0,uM,0.51
COc1cc(C(=O)c2cn(-c3ccc(F)cc3)cc2-c2ccccc2[N+](=O)[O-])cc(OC)c1OC,CHEMBL4434964,nM,680.0,uM,0.68
COc1cc(C(=O)c2cn(-c3ccc(F)cc3)cc2-c2cccc([N+](=O)[O-])c2)cc(OC)c1OC,CHEMBL4549184,nM,20000.0,uM,20.0
COc1cc(C(=O)c2cn(-c3ccc(F)cc3)cc2-c2ccc([N+](=O)[O-])cc2)cc(OC)c1OC,CHEMBL4587831,nM,20000.0,uM,20.0
COc1cc(C(=O)c2cn(-c3ccc(F)cc3)cc2-c2cccc(N)c2)cc(OC)c1OC,CHEMBL4562168,nM,410.0,uM,0.41
COc1cc(C(=O)c2cn(-c3ccc(F)cc3)cc2-c2ccc(N)cc2)cc(OC)c1OC,CHEMBL4586068,nM,500.0,uM,0.5
COc1cc(C(=O)c2cn(-c3ccc(N)cc3)cc2-c2ccccc2F)cc(OC)c1OC,CHEMBL4452086,nM,590.0,uM,0.59
COc1cc(C(=O)c2cn(-c3ccc(N)cc3)cc2-c2ccccc2Cl)cc(OC)c1OC,CHEMBL4443886,nM,710.0,uM,0.71
COc1cc(C(=O)c2cn(-c3ccc(N)cc3)cc2-c2ccccc2[N+](=O)[O-])cc(OC)c1OC,CHEMBL4450761,nM,520.0,uM,0.52
COc1cc(C(=O)c2cn(-c3ccc(N)cc3)cc2-c2cccc([N+](=O)[O-])c2)cc(OC)c1OC,CHEMBL4440595,nM,3800.0,uM,3.8
COc1cc(C(=O)c2cn(-c3ccc(N)cc3)cc2-c2ccc([N+](=O)[O-])cc2)cc(OC)c1OC,CHEMBL4553655,nM,1800.0,uM,1.8
COc1cc(C(=O)c2cn(-c3ccc(N)cc3)cc2-c2cccc(N)c2)cc(OC)c1OC,CHEMBL4472168,nM,870.0,uM,0.87
COc1cc(C(=O)c2cn(-c3ccc(N)cc3)cc2-c2ccc(N)cc2)cc(OC)c1OC,CHEMBL4536640,nM,380.0,uM,0.38
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,CHEMBL107,nM,3200.0,uM,3.2
COc1cc(C(=O)c2cn(-c3ccccc3)cc2-c2ccc(N)cc2)cc(OC)c1OC,CHEMBL4527555,nM,1200.0,uM,1.2
COc1ccc([C@@H]2OCO[C@H]2c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL61572,nM,4000.0,uM,4.0
COc1ccc([C@H]2OCO[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL303103,nM,50000.0,uM,50.0
COc1cc(S(=O)(=O)/C=C/c2cccc3[nH]ccc23)cc(OC)c1OC,CHEMBL4531067,nM,3090.0,uM,3.09
Cc1cc(=O)oc2cc(OCc3cn(-c4ccc(S(N)(=O)=O)cc4)nn3)ccc12,CHEMBL4514531,nM,2400.0,uM,2.4
COc1ccc2c(c1Br)CCC/C(=C\c1cc(OC)c(OC)c(OC)c1)C2=O,CHEMBL4587523,nM,20000.0,uM,20.0
COc1ccc2c(c1)CCC/C(=C\c1cc(OC)c(OC)c(OC)c1)C2=O,CHEMBL4523070,nM,20000.0,uM,20.0
COc1ccc2c(c1C#N)CC/C(=C\c1cc(OC)c(OC)c(OC)c1)C2=O,CHEMBL4450369,nM,20000.0,uM,20.0
COc1ccc2c(c1N)CC/C(=C\c1cc(OC)c(OC)c(OC)c1)C2=O,CHEMBL4453386,nM,20000.0,uM,20.0
COc1ccc2c(c1O)CC/C(=C\c1cc(OC)c(OC)c(OC)c1)C2=O,CHEMBL4447382,nM,20000.0,uM,20.0
COc1cc(/C=C2\CCc3c(ccc(OC)c3[N+](=O)[O-])C2=O)cc(OC)c1OC,CHEMBL4449212,nM,20000.0,uM,20.0
COc1ccc2c(c1Br)CC/C(=C\c1cc(OC)c(OC)c(OC)c1)C2=O,CHEMBL4577401,nM,20000.0,uM,20.0
